obs_id,taxon_name,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,submitted_name,subgroup,common_name,body_part,sample_info,ca_mg,fe_mg,zn_mg,epa,dha,protein,fat,biblio_id,location,season,comments_on_data_processing_methods,publication_year,food_item_id,realm
bc218,Channa striata,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.36,tropical,elongated,benthopelagic,10,100,Channa striata,Finfish,Striped snakehead,muscle_skinless,"Snakehead, wild, boneless, skinless fillet, raw",NA,NA,NA,NA,NA,NA,NA,fi46,"Thailand, Mueang Sisaket district, Pho",wet season,FA calculation based on mean lipid value given for different districts; FA converted using XFA; tr = FA values < 0.10% of FACID,2010,0900218,freshbrack
bc219,Channa striata,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.36,tropical,elongated,benthopelagic,10,100,Channa striata,Finfish,Striped snakehead,muscle_skinless,"Snakehead, wild, boneless, skinless fillet, raw",NA,NA,NA,NA,NA,NA,NA,fi46,"Thailand, Kanthararom district, Nong Waeng",wet season,FA calculation based on mean lipid value given for different districts; FA converted using XFA; tr = FA values < 0.10% of FACID,2010,0900219,freshbrack
bc220,Channa striata,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.36,tropical,elongated,benthopelagic,10,100,Channa striata,Finfish,Striped snakehead,muscle_skinless,"Snakehead, wild, boneless, skinless fillet, raw",NA,NA,NA,NA,NA,NA,NA,fi46,"Thailand, Mueang Sisaket district, Phon Kha",wet season,FA calculation based on mean lipid value given for different districts; FA converted using XFA; tr = FA values < 0.10% of FACID,2010,0900220,freshbrack
bc583,Channa striata,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.36,tropical,elongated,benthopelagic,10,100,Channa striata,Finfish,Striped snakehead,muscle,"Snakehead murrel, wild, skin-on, raw",71,0.3,0.7,NA,0.022882,18.6,0.4,fi103,"Laos, Champasak and Savannakhet, rice field ecosystems",dry season,FA converted using XFA,2010,0900602,freshbrack
bc315,Chelon labrosus,2.5,plants/detritus+animals (troph. 2.2-2.79),browsing on substrate,2.59,subtropical,elongated,demersal,NA,75,Chelon labrosus,Finfish,Thicklip grey mullet,muscle,"Thicklip grey mullet, wild, fillet, raw",NA,NA,NA,0.098861323,0.083924529,NA,1.51,fi67,"Turkey, Mediterranean Sea",NA,FA converted using XFA,2009,0900334,freshbrackmarine
bc168,Chondrostoma nasus,4,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2,temperate,fusiform / normal,benthopelagic,NA,50,Chondrostoma nasus,Finfish,Common nase,muscle_skinless,"Nase, wild, skinless fillet, raw",57,1,0.5,NA,NA,18,1.1,fi32,"Greece, Evros River",Summer 1987,NA,1989,0900168,fresh
bc169,Chondrostoma nasus,4,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2,temperate,fusiform / normal,benthopelagic,NA,50,Chondrostoma nasus,Finfish,Common nase,muscle_skinless,"Nase, wild, skinless fillet, raw",53,0.9,0.5,NA,NA,18,0.9,fi32,"Greece, Evros River",Summer 1988,NA,1989,0900169,fresh
bc230,Chondrostoma nasus,4,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2,temperate,fusiform / normal,benthopelagic,NA,50,Chondrostoma nasus,Finfish,Common nase,muscle_skinless,"Nase, wild, skinless, boneless fillet, raw",NA,NA,NA,0.064194,0.096291,NA,1.3,fi47,"Greece, Evros River",Jul-Aug 1987,FA converted using XFA,1991,0900230,fresh
bc105,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle_skinless,"African catfish, wild, skinless, boneless dorsal muscle, raw",NA,NA,NA,0.01536,0.0448,NA,NA,fi23,"Uganda, Lwampanga at Lake Kyoga",Dec 2005,NA,2008,0900105,fresh
bc106,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle_skinless,"African catfish, wild, skinless, boneless dorsal muscle, raw",NA,NA,NA,0.0256,0.0504,NA,NA,fi23,"Uganda, Bukungu at Lake Kyoga",Oct 2005,NA,2008,0900106,fresh
bc1206,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle,"African catfish, wild, fillet, raw",NA,NA,NA,NA,NA,18.8,NA,fi196,"Nigera, Lagos, Makoko/Epe Landing sites",NA,FA converted using XFA,2009,0901245,fresh
bc145,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle,"Catfish B, wild, muscle fillet, raw",NA,NA,NA,0.20437599,0.5764451,NA,5.77,fi28,"Uganda, Lake Viktoria, Kasenyi and Ggaba",Feb 2008,FA converted using XFA,2011,0900145,fresh
bc1536,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle_organs,"African catfish, wild, raw",NA,NA,NA,NA,NA,16.375,2.033,fi278,"Nigeria, Ibadan Oyo State",NA,NA,2013,0902453,fresh
bc185,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle,"North African catfish, wild, muscle tissue, raw",NA,NA,NA,0.05989053,0.191649696,NA,3.21,fi34,"Turkey, Adana, Seyhan Dam Lake",NA,FA converted using XFA,2007,0900185,fresh
bc197,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle_organs,"North African catfish, wild, skin-on fillet (incl. bones), raw",NA,NA,NA,NA,NA,18.8,3.7,fi38,"Nigeria, Zaria, Galma River",Jan-May (dry season),NA,1997,0900197,fresh
bc694,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle_skinless,"African catfish, wild (small size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900713,fresh
bc695,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle_skinless,"African catfish, wild (medium size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900714,fresh
bc696,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,muscle_skinless,"African catfish, wild (large size), dorsal muscle fillet, skinless, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900715,fresh
bc697,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,skin,"African catfish, wild (small size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900716,fresh
bc698,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,skin,"African catfish, wild (medium size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900717,fresh
bc699,Clarias gariepinus,2.5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.5,subtropical,elongated,benthopelagic,80,170,Clarias gariepinus,Finfish,North African catfish,skin,"African catfish, wild (large size), skin, raw",NA,NA,NA,NA,NA,NA,NA,fi118,"Ethiopia, Awasa, Lake Awasa",Nov 1993,NA,1997,0900718,fresh
af567,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,whole,"Pacific herring, whole, raw",NA,NA,NA,NA,NA,16.4,12.8,fi195,"USA, Kodiak/SE Alaska/British Colombia",NA,NA,1976,0901871,brackmarine
bc380,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle_skinless,"Herring, wild, skinless fillet, frozen",NA,NA,NA,0.205817751522833,0.679594407219286,18.1,3.7,fi74,"Poland, Baltic Sea",NA,FAME converted using ShF and XFA,2011,0900399,brackmarine
bc653,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle_skinless,"Herring, wild, skinless fillet, raw",NA,NA,NA,NA,NA,NA,7.3,fi105,"Unknown, Pobie Bank",Sep 2001,NA,2006,0900672,brackmarine
bc654,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle_skinless,"Herring, wild, skinless fillet, raw",NA,NA,NA,NA,NA,NA,8.4,fi105,"Unknown, Pobie Bank",Sep 2001,NA,2006,0900673,brackmarine
bc751,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle,"Baltic herring, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,5.7,fi119,"Finland, Baltic Sea",NA,NA,1999,0900770,brackmarine
bc752,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle,"Baltic herring, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,15.4,fi119,"Finland, Baltic Sea",NA,NA,1999,0900771,brackmarine
bc780,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle,"Baltic herring, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,11.8,fi122,"Finland, Baltic Sea",Oct 1993,NA,1995,0900799,brackmarine
bc781,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle,"Baltic herring, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,5.7,fi122,"Finland, Baltic Sea",May 1993,NA,1995,0900800,brackmarine
bc921,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic herring,muscle_skinless,"Herring, wild, skinless dorsal fillet, frozen",NA,NA,NA,0.146682,0.32103,NA,NA,fi146,Russia (East),NA,FA expressed per DM - conversion to FW,2007,0900940,brackmarine
c121,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic Herring,muscle,"Atlantic Herring, muscle",20,1,0.701,NA,NA,18,9.8,27,NA,NA,NA,NA,NA,brackmarine
c123,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic Herring,whole,"Atlantic Herring, whole",NA,NA,NA,NA,NA,17.2,16.4,27,NA,NA,NA,NA,NA,brackmarine
c127,Clupea harengus,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,temperate,fusiform / normal,benthopelagic,364,45,Clupea harengus,Finfish,Atlantic Herring,muscle,"Atlantic Herring, muscle",NA,NA,NA,1.05,1.29,NA,NA,55,NA,NA,NA,NA,NA,brackmarine
af566,Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,475,46,Clupea pallasii,Finfish,Atlantic herring,muscle_skinless,"Pacific herring, skinless muscle flesh, raw",NA,NA,NA,NA,NA,16,12.5,fi195,"USA, British Colombia/Puget Sound",NA,NA,1976,0901870,freshbrackmarine
bc286,Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,475,46,Clupea pallasi,Finfish,Pacific herring,muscle_skinless,"Pacific hering, wild, skinless fillet, raw",NA,NA,NA,0.866548276,0.850684692,NA,10.78,fi59,"USA, Alaska, British Columbia, Pacific Northwest waters",Summer,FA converted using XFA,2009,0900305,freshbrackmarine
c131,Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,475,46,Clupea pallasii pallasii,Finfish,Pacific Herring,eggs,"Pacific Herring, eggs",19,2.7,NA,NA,NA,9.6,1,19,NA,NA,NA,NA,NA,freshbrackmarine
c132,Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,475,46,Clupea pallasii pallasii,Finfish,Pacific Herring,eggs,"Pacific Herring, eggs",NA,NA,NA,NA,NA,17.1,1.6,27,NA,NA,NA,NA,NA,freshbrackmarine
c134,Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,475,46,Clupea pallasii pallasii,Finfish,Pacific Herring,eggs,"Pacific Herring, eggs",NA,0.9,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,freshbrackmarine
c135,Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,475,46,Clupea pallasii pallasii,Finfish,Pacific Herring,muscle,"Pacific Herring, muscle",83,1.7,NA,NA,NA,18.3,8.5,27,NA,NA,NA,NA,NA,freshbrackmarine
c136,Clupea pallasii pallasii,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,pelagic-neritic,475,46,Clupea pallasii pallasii,Finfish,Pacific Herring,whole,"Pacific Herring, whole",NA,NA,NA,NA,NA,15.7,13.6,27,NA,NA,NA,NA,NA,freshbrackmarine
bc141,Clupeonella cultriventris,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.03,temperate,fusiform / normal,pelagic-neritic,13,14.5,Clupeonella cultriventris,Finfish,Caspian sea sprat,muscle,"Common kilka, wild, edible flesh, raw",NA,NA,NA,0.533070153,NA,NA,10.23,fi27,"Iran, Caspian sea, Anzalii/Babolsar/Torkaman",Nov 2006,FA converted using XFA,2010,0900141,freshbrackmarine
bc351,Clupeonella cultriventris,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.03,temperate,fusiform / normal,pelagic-neritic,13,14.5,Clupeonella cultriventris,Finfish,Caspian sea sprat,muscle,"Common kilka, wild, edible flesh, raw",NA,NA,0.503116,NA,NA,18.4,10.2,fi71,"Iran, Caspian sea",Nov,minerals expressed per DM - conversion to FW; all mineral values in brackets: values seem in many cases very low compared to reference data and no explanation is provided;,2009,0900370,freshbrackmarine
bc126,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, dorsal muscle, raw",12.63352,0.233343,0.626962,NA,NA,NA,NA,fi26,"Poland, Dargin Lake",Jun 1997,Minerals given per DM - conversion to FW,2009,0900126,freshbrackmarine
bc127,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, dorsal muscle, raw",14.00058,0.266341,0.643461,NA,NA,NA,NA,fi26,"Poland, Dargin Lake",Jun 1997,Minerals given per DM - conversion to FW,2009,0900127,freshbrackmarine
bc743,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,5,fi119,"Finland, lakes",NA,NA,1999,0900762,freshbrackmarine
bc744,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,4.9,fi119,"Finland, lakes",NA,NA,1999,0900763,freshbrackmarine
bc796,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,3.2,fi122,"Finland, Lake Saimaa",Oct 1993,NA,1995,0900815,freshbrackmarine
bc797,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,3.4,fi122,"Finland, Lake Saimaa",May 1993,NA,1995,0900816,freshbrackmarine
bc798,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,3.7,fi122,"Finland, Lake Päijänne",Oct 1993,NA,1995,0900817,freshbrackmarine
bc799,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,3.6,fi122,"Finland, Lake Päijänne",May 1993,NA,1995,0900818,freshbrackmarine
bc800,Coregonus albula,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.0599999427795406,temperate,fusiform / normal,benthopelagic,NA,48,Coregonus albula,Finfish,Vendace,muscle,"Vendace, wild, skin-on fillet, raw",NA,NA,NA,NA,NA,NA,4.4,fi122,"Finland, Lake Päijänne",May 1993,NA,1995,0900819,freshbrackmarine
bc1444,Coregonus autumnalis,5.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.329999923706055,polar,fusiform / normal,pelagic-neritic,NA,65,Coregonus autumnalis,Finfish,NA,muscle,"Cisco, wild, meat, raw",30,1,0.4,NA,NA,18,4.1,fc003,"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)",1988 to 1990,"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method.",1994,0902361,freshbrackmarine
bc1472,Coregonus autumnalis,5.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.329999923706055,polar,fusiform / normal,pelagic-neritic,NA,65,Coregonus autumnalis,Finfish,NA,muscle,"Cisco, wild, meat, raw",NA,NA,NA,NA,NA,NA,NA,fc004,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,1993,0902389,freshbrackmarine
bc1509,Coregonus autumnalis,5.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.329999923706055,polar,fusiform / normal,pelagic-neritic,NA,65,Coregonus autumnalis,Finfish,NA,muscle,"Cisco, wild, meat, raw",NA,NA,NA,0.3,0.3,NA,3.9,fc006,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),tr=trace amount <0.05 g/100 g,1991,0902426,freshbrackmarine
bc556,Coregonus lavaretus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.1500000953674316,temperate,fusiform / normal,demersal,NA,73,Coregonus lavaretus,Finfish,European whitefish,muscle_skinless,"Whitefish, wild, skinless fillets, raw",37.89,0.3145,0.541,0.14342433,0.136933825,18.95,1.85,fi94,"Italy, Lake Bolsena","Dec 2002, Feb, Jun, Sep 2003",FA converted using XFA,2006,0900575,freshbrack
bc557,Coregonus lavaretus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.1500000953674316,temperate,fusiform / normal,demersal,NA,73,Coregonus lavaretus,Finfish,European whitefish,muscle_skinless,"Whitefish, wild, skinless fillets, raw",35.48,0.3862,0.583,0.2103552,0.1705152,19.68,3,fi94,"Italy, Lake Bracciano","Dec 2002, Feb, Jun, Sep 2003",FA converted using XFA,2006,0900576,freshbrack
