obs_id,taxon_name,common_name,subgroup,sample_info,body_part,nutrient,concentration,RDA_percentage,location,season,biblio_id,bibliography,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here
af825,Strombus galeatus,Giant Eastern Pacific conch,Mollusc,"Cambute, meat, raw",NA,calcium,315.7,26.308333333333334,"Costa Rica, Lagarto Pacific",NA,fi235,"Blanco Metzler A., Montero Campos M. (1992). Composicion quimico - nutricional de la carne de cambute, Strombus galeatus (Mesogastropodia: Strombidae). Rev. Biol. Trop. 40: 89 - 93",FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,0902129,1,1,1,0,0,1,1,5
af826,Strombus galeatus,Giant Eastern Pacific conch,Mollusc,"Cambute, meat, raw",NA,calcium,233.5,19.458333333333332,"Costa Rica, Bahia Ballena, Pacific",NA,fi235,"Blanco Metzler A., Montero Campos M. (1992). Composicion quimico - nutricional de la carne de cambute, Strombus galeatus (Mesogastropodia: Strombidae). Rev. Biol. Trop. 40: 89 - 93",FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,0902130,1,1,1,0,0,1,1,5
af827,Strombus galeatus,Giant Eastern Pacific conch,Mollusc,"Cambute, meat, raw",NA,calcium,264.3,22.025,"Costa Rica, Golfito, Pacific",NA,fi235,"Blanco Metzler A., Montero Campos M. (1992). Composicion quimico - nutricional de la carne de cambute, Strombus galeatus (Mesogastropodia: Strombidae). Rev. Biol. Trop. 40: 89 - 93",FAT-/PRO-/CHO- (analyzed according to AOAC 1985),1992,0902131,1,1,1,0,0,1,1,5
af830,Octopus vulgaris,Common octopus,Mollusc,"Octoupus, edible flesh (mantle, arms), raw",NA,calcium,21.3,1.7750000000000001,"Unknown, North-eastern Atlantic",May-Sep,fi241,"Lourenco H.M., Anacleto P., Afonso C., Ferraria V., Martins M.F., Carvalho M.L., Lino A.R., Nunes M.L. (2009). Elemental composition of cephalopods from Portuguese continental waters. Food Chemistry 113: 1146-1153",NA,2009,0902134,1,1,1,0,0,0,0,3
af831,Loligo vulgaris,European squid,Mollusc,"Squid, edible flesh (mantle, arms), raw",NA,calcium,13.6,1.1333333333333333,"Unknown, North-eastern Atlantic",May-Sep,fi241,"Lourenco H.M., Anacleto P., Afonso C., Ferraria V., Martins M.F., Carvalho M.L., Lino A.R., Nunes M.L. (2009). Elemental composition of cephalopods from Portuguese continental waters. Food Chemistry 113: 1146-1153",NA,2009,0902135,1,1,1,0,0,0,0,3
af832,Sepia officinalis,Common cuttlefish,Mollusc,"Cuttlefish, edible flesh (mantle, arms), raw",NA,calcium,13.4,1.1166666666666667,"Unknown, North-eastern Atlantic",May-Sep,fi241,"Lourenco H.M., Anacleto P., Afonso C., Ferraria V., Martins M.F., Carvalho M.L., Lino A.R., Nunes M.L. (2009). Elemental composition of cephalopods from Portuguese continental waters. Food Chemistry 113: 1146-1153",NA,2009,0902136,1,1,1,0,0,0,0,3
af852,Mytilus coruscus,Korean mussel,Mollusc,"Thick shell mussel, farmed, flesh, raw",NA,calcium,37.56544,3.1304533333333335,"China, Shengsi Islands",Spring (Apr),fi198,"Li G., Li J., Li D. (2010). Seasonal variation in nutrient composition of Mytilus coruscus from China. J. Agric. Food Chem. 58: 7831-7837",all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902156,1,1,1,1,1,1,1,7
af853,Mytilus coruscus,Korean mussel,Mollusc,"Thick shell mussel, farmed, flesh, raw",NA,calcium,29.74348,2.4786233333333336,"China, Shengsi Islands",Summer (Jul),fi198,"Li G., Li J., Li D. (2010). Seasonal variation in nutrient composition of Mytilus coruscus from China. J. Agric. Food Chem. 58: 7831-7837",all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902157,1,1,1,1,1,1,1,7
af854,Mytilus coruscus,Korean mussel,Mollusc,"Thick shell mussel, farmed, flesh, raw",NA,calcium,37.4803,3.123358333333333,"China, Shengsi Islands",Autumn (Oct),fi198,"Li G., Li J., Li D. (2010). Seasonal variation in nutrient composition of Mytilus coruscus from China. J. Agric. Food Chem. 58: 7831-7837",all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902158,1,1,1,1,1,1,1,7
af855,Mytilus coruscus,Korean mussel,Mollusc,"Thick shell mussel, farmed, flesh, raw",NA,calcium,62.79228,5.23269,"China, Shengsi Islands",Winter (Jan),fi198,"Li G., Li J., Li D. (2010). Seasonal variation in nutrient composition of Mytilus coruscus from China. J. Agric. Food Chem. 58: 7831-7837",all values expressed per DM - conversion to FW; FA converted using XFA,2010,0902159,1,1,1,1,1,1,1,7
af858,Cyclopteridae,(Lumpfishes nei),Finfish,"Caviar, lumpsucker, wild, raw",eggs,calcium,9.4,0.7833333333333333,"Iceland, North Atlantic",NA,im11,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",NA,2011,0902162,1,1,1,0,0,1,1,5
af904,Loligo vulgaris,European squid,Mollusc,"European squid, mantle flesh, raw",NA,calcium,17.5,1.4583333333333333,Unknown,NA,fi244,Pôle AQUIMER. (2007). Nutritional contents of aquatic products project – <www.nutraqua.com>. Composition nutritionnelle des produits aquatiques. Retrieved from <http://www.nutraqua.com/en/>.,NA,2007,0902208,1,1,1,0,0,1,1,5
af922,Crassostrea gigas,Pacific cupped oyster,Mollusc,"Pacific cupped oyster, flesh, raw",NA,calcium,77.9,6.491666666666668,"France, samples taken from main production site",NA,fi244,Pôle AQUIMER. (2007). Nutritional contents of aquatic products project – <www.nutraqua.com>. Composition nutritionnelle des produits aquatiques. Retrieved from <http://www.nutraqua.com/en/>.,NA,2007,0902226,1,1,1,0,0,1,1,5
af942,Pecten maximus,Great Atlantic scallop,Mollusc,"Great Atlantic scallop, flesh with corail (roe), raw",NA,calcium,176,14.666666666666666,Unknown,NA,fi244,Pôle AQUIMER. (2007). Nutritional contents of aquatic products project – <www.nutraqua.com>. Composition nutritionnelle des produits aquatiques. Retrieved from <http://www.nutraqua.com/en/>.,NA,2007,0902246,1,1,1,0,0,1,1,5
af943,Pecten maximus,Great Atlantic scallop,Mollusc,"Great Atlantic scallop, flesh, raw",NA,calcium,11.9,0.9916666666666667,Unknown,NA,fi244,Pôle AQUIMER. (2007). Nutritional contents of aquatic products project – <www.nutraqua.com>. Composition nutritionnelle des produits aquatiques. Retrieved from <http://www.nutraqua.com/en/>.,NA,2007,0902247,1,1,1,0,0,1,1,5
bc1021,Penaeus semisulcatus,Green tiger prawn,Crustacean,"Green tiger shrimp, wild, edible muscle tissue, raw",NA,calcium,59.5,4.958333333333333,"Turkey, off Karataş, east Mediterranean Sea",Jan 2001,fi172,"Yanar Y., Celik M. (2006). Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789) from the Eastern Mediterranean. Food Chemistry 94: 33-36",NA,2006,0901040,1,1,0,0,0,1,0,3
bc1022,Penaeus semisulcatus,Green tiger prawn,Crustacean,"Green tiger shrimp, wild, edible muscle tissue, raw",NA,calcium,60.3,5.0249999999999995,"Turkey, off Karataş, east Mediterranean Sea",Apr 2001,fi172,"Yanar Y., Celik M. (2006). Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789) from the Eastern Mediterranean. Food Chemistry 94: 33-36",NA,2006,0901041,1,1,0,0,0,1,0,3
bc1024,Penaeus semisulcatus,Green tiger prawn,Crustacean,"Green tiger shrimp, wild, edible muscle tissue, raw",NA,calcium,61.1,5.091666666666667,"Turkey, off Karataş, east Mediterranean Sea",Oct 2001,fi172,"Yanar Y., Celik M. (2006). Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789) from the Eastern Mediterranean. Food Chemistry 94: 33-36",NA,2006,0901043,1,1,0,0,0,1,0,3
bc1025,Metapenaeus monoceros,Speckled shrimp,Crustacean,"Speckled shrimp, wild, edible muscle tissue, raw",NA,calcium,62.4,5.2,"Turkey, off Karataş, east Mediterranean Sea",Jan 2001,fi172,"Yanar Y., Celik M. (2006). Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789) from the Eastern Mediterranean. Food Chemistry 94: 33-36",NA,2006,0901044,1,1,0,0,0,1,0,3
bc1026,Metapenaeus monoceros,Speckled shrimp,Crustacean,"Speckled shrimp, wild, edible muscle tissue, raw",NA,calcium,60.4,5.033333333333333,"Turkey, off Karataş, east Mediterranean Sea",Apr 2001,fi172,"Yanar Y., Celik M. (2006). Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789) from the Eastern Mediterranean. Food Chemistry 94: 33-36",NA,2006,0901045,1,1,0,0,0,1,0,3
bc1027,Metapenaeus monoceros,Speckled shrimp,Crustacean,"Speckled shrimp, wild, edible muscle tissue, raw",NA,calcium,59.1,4.925,"Turkey, off Karataş, east Mediterranean Sea",Jul 2001,fi172,"Yanar Y., Celik M. (2006). Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789) from the Eastern Mediterranean. Food Chemistry 94: 33-36",NA,2006,0901046,1,1,0,0,0,1,0,3
bc1028,Metapenaeus monoceros,Speckled shrimp,Crustacean,"Speckled shrimp, wild, edible muscle tissue, raw",NA,calcium,59.9,4.991666666666666,"Turkey, off Karataş, east Mediterranean Sea",Oct 2001,fi172,"Yanar Y., Celik M. (2006). Seasonal amino acid profiles and mineral contents of green tiger shrimp (Penaeus semisulcatus De Haan, 1844) and speckled shrimp (Metapenaeus monoceros Fabricus, 1789) from the Eastern Mediterranean. Food Chemistry 94: 33-36",NA,2006,0901047,1,1,0,0,0,1,0,3
bc1033,Portunus pelagicus,Blue swimming crab,Crustacean,"Crab, wild, female, meat, raw",NA,calcium,112,9.333333333333334,"Bahrain, offshore/inshore fishing grounds",NA,fi175,"Musaiger A.O., Al-Rumaidh M.J. (2005). Proximate and mineral composition of crab meat consumed in Bahrain. International Journal of Food Sciences and Nutrition 56(4): 231-235",FAT-/PROT- (analyzed according to AOAC 1990); CD content: tr < 20mcg/100g,2005,0901052,1,1,1,0,0,1,1,5
bc1035,Portunus pelagicus,Blue swimming crab,Crustacean,"Crab, wild, male, meat, raw",NA,calcium,115,9.583333333333334,"Bahrain, offshore/inshore fishing grounds",NA,fi175,"Musaiger A.O., Al-Rumaidh M.J. (2005). Proximate and mineral composition of crab meat consumed in Bahrain. International Journal of Food Sciences and Nutrition 56(4): 231-235",FAT-/PROT- (analyzed according to AOAC 1990); CD content: tr < 20mcg/100g,2005,0901054,1,1,1,0,0,1,1,5
bc1058,Barbodes altus,Cyprinids nei,Finfish,"cleaned fish, raw",muscle_organs,calcium,870.264,72.52199999999999,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901077,1,1,1,0,0,0,0,3
bc1059,Barbonymus gonionotus,Cyprinids nei,Finfish,"cleaned fish, raw",muscle_organs,calcium,636.888,53.074,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901078,1,1,1,0,0,0,0,3
bc1060,Channa marulius,NA,Finfish,"cleaned fish, raw",muscle_organs,calcium,1306.452,108.87100000000001,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901079,1,1,1,0,0,0,0,3
bc1061,Channa micropeltes,Indonesian snakehead,Finfish,"Indonesian snakehead, cleaned fish, raw",muscle_organs,calcium,1085.841,90.48675,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901080,1,1,1,0,0,0,0,3
bc1062,Cyclocheilichthys apogon,Beardless barb,Finfish,"Beardless barb, cleaned fish, raw",muscle_organs,calcium,1130.22,94.185,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901081,1,1,1,0,0,0,0,3
bc1063,Dermogenys pusilla,Halfbeaks nei,Finfish,"cleaned fish, raw",muscle_organs,calcium,976.768,81.39733333333334,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901082,1,1,1,0,0,0,0,3
bc1064,Dermogenys pusilla,Halfbeaks nei,Finfish,"cleaned fish, raw",muscle_organs,calcium,1174,97.83333333333334,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901083,1,1,1,0,0,0,0,3
bc1065,Esomus longilamus,Cyprinids nei,Finfish,"cleaned fish, raw",muscle_organs,calcium,728.35,60.69583333333334,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901084,1,1,1,0,0,0,0,3
bc1066,Euryglossa panoides,Soles nei,Finfish,"cleaned fish, raw",muscle_organs,calcium,1032.528,86.044,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901085,1,1,1,0,0,0,0,3
bc1067,Helostoma temminckii,Kissing gourami,Finfish,"Kissing gourami, cleaned fish, raw",muscle_organs,calcium,1225.152,102.096,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901086,1,1,1,0,0,0,0,3
bc1068,Osteochilus hasselti,Nilem carp,Finfish,"Nilem carp, cleaned fish, raw",muscle_organs,calcium,1103.31,91.9425,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901087,1,1,1,0,0,0,0,3
bc1069,Parachela siamensis,NA,Finfish,"cleaned fish, raw",muscle_organs,calcium,777.843,64.82025,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901088,1,1,1,0,0,0,0,3
bc1070,Rasbora tawarensis,NA,Finfish,"cleaned fish, raw",muscle_organs,calcium,812.592,67.716,"Cambodia, Kampong Chhnang, Kandal Phnom Penh","Oct, Nov 2001",fi184,"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",Minerals expressed per DM - conversion to FW; DM (%) provided by Author,2007,0901089,1,1,1,0,0,0,0,3
