Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,Fresh,Brack,Saltwater,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm
Albatrossia pectoralis,5.666666666666667,mainly animals (troph. 2.8 and up),variable,3.86,deep-water,elongated,bathydemersal,NA,NA,marine,3500,210,fat_g,0.21,"Oliveira A.C.M., Bechtel P.J. (2005). Lipid analysis of fillets from giant grenadier (Albatrossia pectoralis), arrow-tooth flounder (Atheresthes stomias), pacivic cod (Gadus macrocephalus) and walleye pollock (Theragra chalcogramma). Journal of Muscle Foods 17:20-33",57.79,291,finfish,seanuts,unknown,NA,NA,NA,marine
Alosa alosa,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,300,69,fapun_all_g,3.450331741,"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,295,finfish,seanuts,unknown,NA,NA,NA,freshbrackmarine
Alosa alosa,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,300,69,fapun3,2.853469923,"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,295,finfish,seanuts,unknown,NA,NA,NA,freshbrackmarine
Alosa alosa,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,300,69,protein,22.42,"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,295,finfish,seanuts,unknown,NA,NA,NA,freshbrackmarine
Alosa alosa,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,300,69,epa,0.670366968,"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,295,finfish,seanuts,unknown,NA,NA,NA,freshbrackmarine
Alosa alosa,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,300,69,dha,1.859680295,"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,295,finfish,seanuts,unknown,NA,NA,NA,freshbrackmarine
Alosa alosa,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,300,69,fat_g,15.909999999999998,"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",42.163403,295,finfish,seanuts,unknown,NA,NA,NA,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,ca_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,ca_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,ca_mg,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,ca_mg,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,ca_mg,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,ca_mg,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,zn_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,zn_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,zn_mg,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,zn_mg,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,zn_mg,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,zn_mg,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fe_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fe_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fe_mg,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fe_mg,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fe_mg,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fe_mg,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,protein_g,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,protein_g,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,protein_g,17.3,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,protein_g,14,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,protein_g,15.6,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,protein_g,16,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fat_g,3.49,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fat_g,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fat_g,6.8,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fat_g,11.6,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fat_g,10.1,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fat_g,7.9,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun3,0.51,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun3,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun3,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun3,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun3,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun3,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun_all_g,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun_all_g,0.47,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun_all_g,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun_all_g,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun_all_g,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,fapun_all_g,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mn_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mn_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mn_mg,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mn_mg,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mn_mg,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mn_mg,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mg_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mg_mg,NA,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mg_mg,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mg_mg,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mg_mg,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,mg_mg,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,epa,0.1,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,epa,0.1,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,epa,NA,27,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,epa,NA,27,NA,NA,NA,cine,whole,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,epa,NA,27,NA,NA,NA,cine,offal,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,epa,NA,27,NA,NA,NA,cine,eggs,6453,Fish,Searun Fish,freshbrackmarine
Alosa pseudoharengus,2.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.29,temperate,fusiform / normal,pelagic-neritic,fresh,brack,marine,145,40,dha,0.27,55,NA,NA,NA,cine,muscle,6453,Fish,Searun Fish,freshbrackmarine
