"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","LittoralZone","TidePools","Intertidal","SubLittoral","Oceanic","Epipelagic","Estuaries","Mangroves","MarshesSwamps","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","Marine","saltmarshes","caves","mesopelagic","bathypelagic","abyssopelagic","hadopelagic","BrackishWater","FreshWater","IsoTroph","IsoseTroph","IsoRemark","IsoRef","EcoTroph","EcoseTroph","EcoRemark","EcoRef","ShoalingRef","E_Append","E_DateAppend","SpecCode"
"125",130994,"Sardinella melanura",92893,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:16:06.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1513
"126",130986,"Dussumieria elopsoides",94092,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:16:07.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1454
"127",129306,"Elops machnata",27450,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2011-06-23T00:00:00.000Z",NA,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5512
"128",29510,"Pomadasys furcatus",54660,3446,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-31T00:00:00.000Z",NA,"2007-07-31T00:00:00.000Z",NA,NA,"2015-05-11T10:15:49.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7707
"129",29508,"Hemiramphus lutkei",54658,7949,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-31T00:00:00.000Z",NA,"2007-07-31T00:00:00.000Z",NA,NA,"2015-05-11T10:15:49.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7709
"130",131710,"Leiognathus equulus",27157,83435,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This species is found in gulfs and estuaries particularly in infralittoral areas (Ref. 87872).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",4,"2011-10-21T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4451
"131",129421,"Photopectoralis bindus",27156,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2011-06-23T00:00:00.000Z",NA,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4449
"132",129187,"Lethrinus lentjan",26191,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2011-06-23T00:00:00.000Z",NA,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863
"133",3269,"Moolgarda cunnesius",4358,349,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs at the low tide mark.",349,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,821,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2006-04-10T00:00:00.000Z",293,"2015-04-08T00:00:00.000Z",NA,NA,"2015-05-11T10:15:28.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4700
"134",142346,"Upeneus vittatus",27246,93817,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,265,"2013-07-18T00:00:00.000Z",NA,"2013-07-18T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4821
"135",26404,"Parascolopsis eriomma",51527,7797,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,29,"2007-07-17T00:00:00.000Z",3,"2007-07-17T00:00:00.000Z",NA,NA,"2015-05-11T10:15:46.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5858
"136",131719,"Polydactylus sextarius",92318,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:16:06.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4470
"137",18818,"Nibea maculata",42899,3113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2007-03-16T00:00:00.000Z",NA,NA,"2015-05-11T10:15:40.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",11003
"138",53375,"Johnius carutta",27183,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2011-06-22T00:00:00.000Z",NA,"2011-06-22T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4647
"139",6434,"Narcine bancroftii",7765,1134,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2006-08-15T00:00:00.000Z",NA,"2006-08-15T00:00:00.000Z",NA,NA,"2015-05-11T10:15:31.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53905
"140",20922,"Lepidoperca pulchella",45003,3113,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2007-11-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:42.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",14354
"141",131608,"Sebastes crameri",26956,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3962
"142",51152,"Sebastes aleutianus",26949,85339,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,205,"2011-03-02T00:00:00.000Z",NA,"2011-03-02T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3949
"143",49766,"Sebastes paucispinis",85500,85339,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,205,"2010-11-15T00:00:00.000Z",NA,"2010-11-15T00:00:00.000Z",NA,NA,"2015-05-11T10:16:01.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3987
"144",143353,"Eopsetta jordani",101971,2376,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Feeds on salps, doliolids, chaetognaths, copepods and euphausiids (Ref. 2376).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,247,"2014-03-24T00:00:00.000Z",NA,"2014-03-24T00:00:00.000Z",NA,NA,"2015-05-11T10:16:12.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4237
"145",50672,"Glyptocephalus zachirus",86372,85339,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This is a planktonic species.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,85339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2011-01-18T00:00:00.000Z",NA,"2011-01-18T00:00:00.000Z",NA,NA,"2015-05-11T10:16:02.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4238
"146",53363,"Psettichthys melanostictus",27083,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2011-06-22T00:00:00.000Z",NA,"2011-06-22T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4255
"147",129495,"Spicara smaris",26158,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2011-06-23T00:00:00.000Z",NA,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1766
"148",21111,"Rasbora tawarensis",45192,3113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inhabits shallow waters.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2007-11-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:42.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",22639
"149",131711,"Siganus canaliculatus",27158,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4456
"150",555,"Lethrinus microdon",648,312,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",NA,"grazing on aquatic plants",312,NA,NA,NA,NA,NA,NA,2,0,"Trophic level and s.e. inferred from exclusive plant/detritus food items.",NA,"Occupies the mid- to low intertial and shallow subtidal zones (Ref. 95344). Herbivorous feeding mainly on larger encrusting red algae of the middle tidal zone.  Moves up and down the rocky substrate with the rise and fall of the tides; it shows greater activity at night, as do all limpets (Ref. 312).",312,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2006-01-30T00:00:00.000Z",286,"2014-04-15T00:00:00.000Z",NA,NA,"2015-05-11T10:15:26.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845
"151",129522,"Coregonus autumnalis",26560,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2011-06-23T00:00:00.000Z",NA,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2669
"152",142626,"Stenodus leucichthys",101433,94138,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2013-09-30T00:00:00.000Z",NA,"2013-09-30T00:00:00.000Z",NA,NA,"2015-05-11T10:16:12.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2692
