Food Item ID,Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,CA(mg),FE(mg),ZN(mg),F20D5N3(g),F22D6N3(g),AS(mcg),CD(mcg),HG(mcg),PB(mcg)
0901910,0901910,Molluscs,"USA, SE Alaska",,76,STF,,"Sunflower starfish, edible flesh, raw",r,Pycnopodia helianthoides,Starfishes nei,Asteroidea,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901911,0901911,Finfish,"USA, Prince of Wales Islands",,23,ONC,,"Cutthroat trout, skinless fillet, raw",r,Oncorhynchus clarki,Cutthroat trout,Oncorhynchus clarki,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901912,0901912,Finfish,"USA, Bristol Bay, Prince of Wales Islands",,23,VAR,,"Dolly varden trout, skinless fillet,r aw",r,Salvelinus malma,Dolly varden,Salvelinus malma,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901913,0901913,Finfish,"USA, SE Alaska",,23,TRR,,"Steelhead trout, skinless fillet, raw",r,Salmo gairdneri,Rainbow trout,Oncorhynchus mykiss,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901914,0901914,Finfish,"USA, Washington/Oregon",,36,ALB,,"Albacore tuna, light meat, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901915,0901915,Finfish,"USA, Washington/Oregon",,36,ALB,,"Albacore tuna, dark meat, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901916,0901916,Finfish,"Brazil, Ceará, Fortaleza",,33,SNC,Pargo marinho,"Red sea bream, skinless fillet, frozen",r,Lutjanus purpureus,Southern red snapper,Lutjanus purpureus,Jan-Dec 2002,,,CHOL- (colorimetric method),2008,fi157,DR,1.0,,,,,,,,,
0901917,0901917,Finfish,"Brazil, Ceará, Fortaleza",,12,TLN,Tilápia do Nilo,"Tilapia, skinless fillet, raw",r,Oreochromis niloticus,Nile tilapia,Oreochromis niloticus,Jan-Dec 2002,,,CHOL- (colorimetric method),2008,fi157,DR,1.0,,,,,,,,,
0901918,0901918,Finfish,"Brazil, Ceará, Fortaleza",,13,PRL,Curimatã,"Curimatã, skinless fillet, raw",r,Prochilodus cearensis,Prochilods nei,Prochilodus spp,Jan-Dec 2002,,,CHOL- (colorimetric method),2008,fi157,DR,1.0,,,,,,,,,
0901919,0901919,Finfish,"Brazil, Ceará, Fortaleza",,13,TPU,Sardinha,"Sardine, skinless fillet, raw",r,Triportheus angulatus,,Triportheus angulatus,Jan-Dec 2002,,,CHOL- (colorimetric method),2008,fi157,DR,1.0,,,,,,,,,
0901920,0901920,Crustacean,USA/Canada,,43,LBA,,"American lobster, muscle tissue (claw, leg, abdomen), raw",r,Homarus americanus,American lobster,Homarus americanus,,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,,,2008,fi159,DR,1.0,47.3,0.23,2.9,,,1100,2,1,10
0901921,0901921,Crustacean,USA/Canada,,43,LBA,,"American lobster, hepatopancreas, raw",r,Homarus americanus,American lobster,Homarus americanus,,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,,,2008,fi159,DR,1.0,29.3,2.9,3.1,,,2000,1100,13,11
0901922,0901922,Crustacean,USA/Canada,,43,LBA,,"American lobster, gonads, raw",r,Homarus americanus,American lobster,Homarus americanus,,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,,,2008,fi159,DR,1.0,17.3,1.2,1.7,,,1200,,1,
0901923,0901923,Crustacean,"UK, Scotland",,43,LBE,,"European lobster, muscle tissue (claw, leg, abdomen), raw",r,Homarus gammarus,European lobster,Homarus gammarus,,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,,,2008,fi159,DR,1.0,45.6,0.18,2.6,,,1700,2,15,10
0901924,0901924,Crustacean,"UK, Scotland",,43,LBE,,"European lobster, hepatopancreas, raw",r,Homarus gammarus,European lobster,Homarus gammarus,,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,,,2008,fi159,DR,1.0,33.5,1.6,4.1,,,2400,1100,9,10
0901925,0901925,Crustacean,"UK, Scotland",,43,LBE,,"European lobster, gonads, raw",r,Homarus gammarus,European lobster,Homarus gammarus,,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,,,2008,fi159,DR,1.0,17.3,1.6,3,,,1700,,1,
0901926,0901926,Crustacean,"UK, Scotland",,43,LBE,,"European lobster, roe, raw",r,Homarus gammarus,European lobster,Homarus gammarus,,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,,,2008,fi159,DR,1.0,44.6,0.7,3.5,,,11,,1,
0901933,0901933,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",,37,ATB,Atherina,"Sand smelt, whole, raw",r,Atherina boyeri,Big-scale sand smelt,Atherina boyeri,Jun,"mean length and weigt of fish: 4.8cm, 2.3g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,,,,0.059698101,0.116657757,,,,
0901935,0901935,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",,35,ANE,Gavros,"Anchovy, boneless fillet, raw",r,Engraulis encrasicolus,European anchovy,Engraulis encrasicolus,May,"mean length and weight of fish: 6.8cm, 4.5g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,,,,0.147177913,0.272180782,,,,
0901937,0901937,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",,33,BOG,Gopa,"Bogue, boneless fillet, raw",r,Boops boops,Bogue,Boops boops,Jun,"mean length and weight of fish: 16.1cm, 69.4g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,,,,0.065725107,0.113103304,,,,
0901939,0901939,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",,33,MUT,Koutsomoura,"Striped mullet, bonless meat (head incl.), raw",r,Mullus barbatus,Red mullet,Mullus barbatus,May,"mean length and weight of fish: 13.1cm, 37.4g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,,,,0.140723968,0.141666316,,,,
0901941,0901941,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",,33,SPC,Marida,"Picarel, gutted, whole, raw",r,Spicara smaris,Picarel,Spicara smaris,Jun,"mean length and weight of fish: 9.8cm, 11.6g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,,,,0.148764759,0.380754558,,,,
0901942,0901942,Finfish,"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)",,37,HOM,Savridi,"Scad, boneless fillet, raw",r,Trachurus trachurus,Atlantic horse mackerel,Trachurus trachurus,May,"mean length and weight of fish: 21.3cm, 105.8g",,FA converted using XFA; FA tr= <0.05% of FACID,2004,fi173,DR,1.0,,,,0.236432889,0.488218563,,,,
0901956,0901956,Molluscs,"USA, WA, Gig Harbour",,53,OYG,,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Spring,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901957,0901957,Molluscs,"USA, WA, Gig Harbour",,53,OYG,,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Summer,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901958,0901958,Molluscs,"USA, WA, Gig Harbour",,53,OYG,,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,Fall,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901965,0901965,Molluscs,"USA, WA, Shelton",,56,VEN,,"Manila clam, whole, raw",r,Venerupis japonica,,Venerupis spp,Summer,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901966,0901966,Molluscs,"USA, WA, Shelton",,56,VEN,,"Manila clam, whole, raw",r,Venerupis japonica,,Venerupis spp,Fall,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901967,0901967,Molluscs,"USA, CA coast",,57,SQU,,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,Summer,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901968,0901968,Molluscs,"USA, CA coast",,57,SQU,,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,Fall,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901969,0901969,Molluscs,"USA, MA coast",,55,SCX,,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,Spring,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901970,0901970,Molluscs,"USA, MA coast",,55,SCX,,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,Winter,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901971,0901971,Molluscs,"USA, FL, Gulf of Mexico",,55,SCB,,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,Spring,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901972,0901972,Molluscs,"USA, FL, Gulf of Mexico",,55,SCB,,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,Winter,,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,,,,,,
0901978,0901978,Molluscs,"USA, WA, Gig Harbour",,53,OYG,,"Pacific oyster, whole body, raw",r,Crasostrea gigas,Pacific cupped oyster,Crassostrea gigas,"Spring, summer, fall",,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,0.359906152,0.249945452,,,,
0901979,0901979,Molluscs,"USA, CA coast",,57,SQU,,"California squid, edible muscle, frozen",r,Loligo opalescens,Opalescent inshore squid,Loligo opalescens,"Summer, fall ",,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,0.1709276,0.3865786,,,,
0901980,0901980,Molluscs,"USA, MA coast",,55,SCX,,"Sea scallop, edible muscle, raw",r,Aquapecten grandis,Scallops nei,Pectinidae,"Spring, winter",,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,0.0895752,0.083098224,,,,
0901981,0901981,Molluscs,"USA, FL, Gulf of Mexico",,55,SCB,,"Bay scallop, edible muscle, raw",r,Argopecten irradians,Atlantic bay scallop,Argopecten irradians,"Spring, winter",,,FAT- (analyzed according to AOAC 1975),1990,fi177,DR,1.0,,,,0.100849472,0.148538464,,,,
0901984,0901984,Molluscs,"Italy, Ionian Sea, coastal waters of Gulf of Taranto",W,57,OCC,,"Octopus, wild, juvenile, arms, raw",r,Octopus vulgaris,Common octopus,Octopus vulgaris,,,,"PRO- (analyzed according to Bradford 1976), CHO- (phenol-sulphuric acid method, Dubois et al. 1956); FA converted using XFA",2010,fi178,DR,1.0,,,,0.0191986,0.0318892,,,,
0901985,0901985,Finfish,Bangladesh,,13,MRE,Baim/Chikra,"cleaned parts (according to traditional practices), raw",r,Macrognathus aculeatus,,Macrognathus aculeatus,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,200,2.4,1.2,,,,,,
0901986,0901986,Finfish,Bangladesh,,33,AIB,Chanda,"cleaned parts (according to traditional practices), raw",r,Parambassis ranga,Glassfishes,Ambassidae,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,900,1.8,2.3,,,,,,
0901987,0901987,Finfish,Bangladesh,,11,ESD,Darkina,"Flying barb, cleaned parts (according to traditional practices), raw",r,Esomus danricus,Flying barb,Esomus danricus,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,800,12,4,,,,,,
0901988,0901988,Finfish,Bangladesh,,13,CLK,Kachki,"Ganges river sprat, cleaned parts (according to traditional practices), raw",r,Corica soborna,Ganges river sprat,Corica soborna,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,400,2.8,3.1,,,,,,
0901989,0901989,Finfish,Bangladesh,,11,ABO,Mola,"cleaned parts (according to traditional practices), raw",r,Amblypharyngodon mola,,Amblypharyngodon mola,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,800,5.7,3.2,,,,,,
0901990,0901990,Finfish,Bangladesh,,11,PUR,Puti,"Pool barb, cleaned parts (according to traditional practices), raw",r,Puntius sophore,Pool barb,Puntius sophore,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,800,3,3.1,,,,,,
0901991,0901991,Finfish,Bangladesh,,13,CNP,Taki,"Spotted snakehead, cleaned parts (according to traditional practices), raw",r,Channa punctatus,Spotted snakehead,Channa punctata,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,300,1.8,1.5,,,,,,
0901992,0901992,Finfish,Bangladesh,,11,CMG,,"Mrigal, cleaned parts (according to traditional practices), raw",r,Cirrhinus cirrhosus,,Cirrhinus cirrhosus,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,0,2.5,,,,,,,
0901993,0901993,Finfish,Bangladesh,,11,SVC,,"Silver carp, cleaned parts (according to traditional practices), raw",r,Hypophthamichyths molitrix,Silver carp,Hypophthalmichthys molitrix,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,,4.4,,,,,,,
0901994,0901994,Finfish,Cambodia,,11,RRZ,Changwe mool,"cleaned parts (according to traditional practices), raw",r,Rasbora torniere,,Rasbora tawarensis,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,,0.7,2.7,,,,,,
0901996,0901996,Finfish,Cambodia,,33,AIB,Kangtrang preng,"cleaned parts (according to traditional practices), raw",r,Parambassis wolffi,Glassfishes,Ambassidae,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,,1.4,1.6,,,,,,
0901997,0901997,Finfish,Cambodia,,11,FCY,Trey changwa plieng,"cleaned parts (according to traditional practices), raw",r,Esomus longimanus,Cyprinids nei,Cyprinidae,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,,11.3,4.9,,,,,,
0901998,0901998,Finfish,Cambodia,,13,FIS,,"Great snakehead, cleaned parts (according to traditional practices), raw",r,Channa micropeltes,Indonesian snakehead,Channa micropeltes,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,,1.2,1.4,,,,,,
0901999,0901999,Finfish,Cambodia,,13,KNA,,"Giant snakehead, cleaned parts (according to traditional practices), raw",r,Channa marulius,,Channa marulius,,,,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,,1.5,1.5,,,,,,
0902018,0902018,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,35,SIX,,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Jul (Summer) 1999,"length and weight: 15.5-17.4cm, 48.6-69.1g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902019,0902019,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,33,CKM,,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Jul (Summer) 1999,"length and weight: 34.0-38.0cm, 561.6-701.0g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902020,0902020,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,12,TLP,,"Tilápia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Jul (Summer) 1999,"length and weight: 21.0-26.0cm, 279.5-521.0g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902021,0902021,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,13,PRL,,"Curimbatá, head cut, eviscerated, fillet, raw",r,Prochilodus spp,Prochilods nei,Prochilodus spp,Jul (Summer) 1999,"length and weight: 43.0-49.0cm,1432.6-1813.5g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902022,0902022,Crustacean,"Unknown (samples from markets of City of São Paulo, Brazil)",,45,BOB,,"Seabob shrimp head cut, shelled, raw",r,Xiphopenaeus kroyeri,Atlantic seabob,Xiphopenaeus kroyeri,Jul (Summer) 1999,weight: 331-574.6g,,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902023,0902023,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,35,SIX,,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Mar (Winter) 1999,"length and weight: 14.6-19.4cm, 58.8-98.4g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902024,0902024,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,33,CKM,,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Mar (Winter) 1999,"length and weight: 30.5-46.6cm, 469.9-1080g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902025,0902025,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,12,TLP,,"Tilápia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Mar (Winter) 1999,"length and weight: 26.3-35.0cm, 513.2-772.3g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902026,0902026,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",,13,PRL,,"Curimbatá, head cut, eviscerated, fillet, raw",r,Prochilodus spp,Prochilods nei,Prochilodus spp,Mar (Winter) 1999,"length and weight: 38.0-50cm, 1428.7-1852.3g",,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902027,0902027,Crustacean,"Unknown (samples from markets of City of São Paulo, Brazil)",,45,BOB,,"Seabob shrimp head cut, shelled, raw",r,Xiphopenaeus kroyeri,Atlantic seabob,Xiphopenaeus kroyeri,Mar (Winter) 1999,weight: 299.8-585.4g,,FA converted using XFA,2003,fi185,SE,1.0,,,,,,,,,
0902028,0902028,Crustacean,"UK, Scottish coast, English Channel",,42,CRA,,"Atlantic spider crab, edible tissue, muscle from claws and walking legs, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,,,,FA converted using XFA,2010,fi188,SE,1.0,78.7,1.07,6.28,0.032505034,,2380,0,10,0
0902029,0902029,Crustacean,"UK, Scottish coast, English Channel",,42,CRA,,"Atlantic spider crab, edible tissue, gonads, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,,,,FA converted using XFA,2010,fi188,SE,1.0,24,2.97,5.15,0.15458758,,5020,0,0,0
0902030,0902030,Crustacean,"UK, Scottish coast, English Channel",,42,CRA,,"Atlantic spider crab, edible tissue, gills, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,,,,,2010,fi188,SE,1.0,59.9,14.1,0.9,,,760,,10,
0902031,0902031,Crustacean,"UK, Scotland",,43,LBE,,"European Lobster, female, muscle from claws, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,Apr 2007,"total length and weight: 9.03cm, 580.1g, EDIBLE total meat: 0.318",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902032,0902032,Crustacean,"UK, Scotland",,43,LBE,,"European Lobster, male, muscle from claws, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,Apr 2007,"total length and weight: 9.5cm, 607.8g; EDIBLE total meat: 0.324",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902033,0902033,Crustacean,USA/Canada,,43,LBA,,"American Lobster, female, muscle from claws, raw",r,Homarus americanus,American Lobster,Homarus americanus,Apr 2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902034,0902034,Crustacean,USA/Canada,,43,LBA,,"American Lobster, male, muscle from claws, raw",r,Homarus americanus,American Lobster,Homarus americanus,Apr 2007,"total length and weight: 8.71cm,546.8g; EDIBLE total meat: 0.285",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902035,0902035,Crustacean,"UK, Scotland",,43,LBE,,"European Lobster, female, hepatopancreas, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,Apr 2007,"total length and weight: 9.03cm, 580.1g; EDIBLE total meat: 0.318",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902036,0902036,Crustacean,"UK, Scotland",,43,LBE,,"European Lobster, male, hepatopancreas, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,Apr 2007,"total length and weight: 9.5cm, 607.8g; EDIBLE total meat: 0.324",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902037,0902037,Crustacean,USA/Canada,,43,LBA,,"American Lobster, female, hepatopancreas, raw",r,Homarus americanus,American Lobster,Homarus americanus,Apr 2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902038,0902038,Crustacean,USA/Canada,,43,LBA,,"American Lobster, male, hepatopancreas, raw",r,Homarus americanus,American Lobster,Homarus americanus,Apr 2007,"total length and weight: 8.71cm,546.8g; EDIBLE total meat: 0.285",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902039,0902039,Crustacean,USA/Canada,,43,LBA,,"American lobster, female, gonads, raw",r,Homarus americanus,American Lobster,Homarus americanus,Apr 2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",,FA converted using XFA,2009,fi190,SE,1.0,,,,,,,,,
0902043,0902043,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,SVE,,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Winter (Dec, Jan, Feb) 2005, 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,186.9819,,,,,,,,
0902044,0902044,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,SVE,,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Spring (Mar, Apr, May) 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,304.2864,,,,,,,,
0902045,0902045,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,SVE,,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Summer (Jun, Jul, Aug) 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,211.1262,,,,,,,,
0902046,0902046,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,SVE,,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Autumn (Sep, Oct, Nov) 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,209.4368,,,,,,,,
0902047,0902047,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,DXL,,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Winter (Dec, Jan, Feb) 2005, 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,381.0254,,,,,,,,
0902048,0902048,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,DXL,,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Spring (Mar, Apr, May) 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,254.2106,,,,,,,,
0902049,0902049,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,DXL,,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Summer (Jun, Jul, Aug) 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,270.1418,,,,,,,,
0902050,0902050,Molluscs,"Turkey, Kumbag, Marmara Sea",,56,DXL,,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Autumn (Sep, Oct, Nov) 2006",,,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,448.9326,,,,,,,,
0902051,0902051,Molluscs,Unknown,,57,OFJ,,"Neon flying squid, mantle meat, raw",r,Ommastrephes bartrami,Neon flying squid,Ommastrephes bartrami,,"mantle meat (viscera, head and fins removed)",,Proximates expressed per DM - conversion to FW,2007,fi194,SE,1.0,,,,,,,,,
0902053,0902053,Molluscs,Unknown,,57,GIS,,"Jumbo squid, mantle meat, raw",r,Dosidicus gigas,Jumbo flying squid,Dosidicus gigas,,,,Proximates expressed per DM - conversion to FW,2007,fi194,SE,1.0,,,,,,,,,
0902060,0902060,Crustacean,"Brazil, Ceará, Camocim",,42,UCC,,"Crab, claw meat, raw",r,Ucides cordatus,Ghost crab,Ucides cordatus,,,,minerals expressed per DM - conversion to FW,2007,fi203,VN,1.0,[30.751071],[0.905996],[5.904301],,,,,,
0902093,0902093,Molluscs,"Unknown (samples from market in Calabar, Nigeria)",,56,CLX,,"Clam, wild, edible flesh, raw",r,Egeria radiata,"Clams, etc. nei",Bivalvia,,,,proximates and minerals expressed per DM - conversion to FW; FAT- (extraction according to AOAC 1975),1987,fi224,DR,1.0,,4.995,1.18955,,,,,,
0902107,0902107,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,52,ABX,,"Ear shell, raw",r,Sulculus diversicolor aquatieis,Abalones nei,Haliotis spp,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902108,0902108,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,56,CLX,,"Shirogai shell, raw",r,Peronidia venulosa,"Clams, etc. nei",Bivalvia,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902109,0902109,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,56,ACB,,"Ark shell, raw",r,Anadara (Scapharca) broughtonii,Inflated ark,Scapharca broughtonii,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902110,0902110,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,53,OYG,,"Oyster, raw",r,Crassostrea gigas,Pacific cupped oyster,Crassostrea gigas,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
0902111,0902111,Molluscs,"Unknown (samples from markets of Kochi-city/Kanazawa-city, Japan)",,51,CMJ,,"Corb shell, raw",r,Corbicula japonica Prime,Japanese corbicula,Corbicula japonica,,,,VITB12: Lactobacillus leichmannii,2001,fi230,SE,1.0,,,,,,,,,
