seanuts_id2,species1,nutrient,concentration,feeding_mode,feeding_level,EnvTemp,DemersPelag,BodyShapeI,part,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep,AgeMatMin,realm,source
NA,Anoplopoma fimbria,mg_mg,55,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),deep-water,bathydemersal,fusiform / normal,muscle,4.007333185232471,4.787491742782046,4.12,2740,5,marine,cine
NA,Boreogadus saida,ca_mg,20.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,demersal,elongated,muscle,3.005682604407159,3.6888794541139363,3.27,400,2.75,brackmarine,cine
NA,Boreogadus saida,zn_mg,0.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,demersal,elongated,muscle,-0.6931471805599453,3.6888794541139363,3.27,400,2.75,brackmarine,cine
NA,Boreogadus saida,fe_mg,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,demersal,elongated,muscle,-0.5108256237659907,3.6888794541139363,3.27,400,2.75,brackmarine,cine
NA,Boreogadus saida,protein_g,24.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,demersal,elongated,muscle,3.2108436531709366,3.6888794541139363,3.27,400,2.75,brackmarine,cine
NA,Boreogadus saida,fat_g,1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,demersal,elongated,muscle,0,3.6888794541139363,3.27,400,2.75,brackmarine,cine
NA,Boreogadus saida,mg_mg,18.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),polar,demersal,elongated,muscle,2.89591193827178,3.6888794541139363,3.27,400,2.75,brackmarine,cine
NA,Brevoortia tyrannus,ca_mg,60,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,muscle,4.0943445622221,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Brevoortia tyrannus,protein_g,15.9,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,whole,2.766319109226186,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Brevoortia tyrannus,protein_g,15.5,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,whole,2.740840023925201,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Brevoortia tyrannus,fat_g,4.2,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,whole,1.4350845252893227,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Brevoortia tyrannus,fat_g,11.8,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,whole,2.468099531471619,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Brevoortia tyrannus,fat_g,100.1,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,oil,4.6061696863211745,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Brevoortia tyrannus,fapun_all_g,29.5,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,oil,3.3843902633457743,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Brevoortia tyrannus,mg_mg,110,filtering plankton,plants/detritus+animals (troph. 2.2-2.79),subtropical,pelagic-neritic,fusiform / normal,muscle,4.700480365792417,3.912023005428146,2.61,50,1,brackmarine,cine
NA,Carassius auratus,ca_mg,76,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,muscle,4.330733340286331,3.871201010907891,2.86,20,1,freshbrack,cine
NA,Carassius auratus,zn_mg,6,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,whole,1.791759469228055,3.871201010907891,2.86,20,1,freshbrack,cine
NA,Carassius auratus,fe_mg,5.6,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,whole,1.7227665977411035,3.871201010907891,2.86,20,1,freshbrack,cine
NA,Carassius auratus,protein_g,16.3,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,muscle,2.791165107812717,3.871201010907891,2.86,20,1,freshbrack,cine
NA,Carassius auratus,fat_g,3,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,muscle,1.0986122886681098,3.871201010907891,2.86,20,1,freshbrack,cine
NA,Carassius auratus,mn_mg,0.23,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,whole,-1.4696759700589417,3.871201010907891,2.86,20,1,freshbrack,cine
NA,Carassius auratus,mg_mg,69,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),tropical,benthopelagic,fusiform / normal,muscle,4.23410650459726,3.871201010907891,2.86,20,1,freshbrack,cine
NA,Catostomus catostomus,ca_mg,63.1,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,4.144720769547168,4.1588830833596715,3.1099998950958248,180,4.6,freshbrack,cine
NA,Catostomus catostomus,zn_mg,0.5,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.6931471805599453,4.1588830833596715,3.1099998950958248,180,4.6,freshbrack,cine
NA,Catostomus catostomus,fe_mg,0.3,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-1.2039728043259361,4.1588830833596715,3.1099998950958248,180,4.6,freshbrack,cine
NA,Catostomus catostomus,protein_g,17.7,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.8735646395797834,4.1588830833596715,3.1099998950958248,180,4.6,freshbrack,cine
NA,Catostomus catostomus,fat_g,1.2,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.1823215567939546,4.1588830833596715,3.1099998950958248,180,4.6,freshbrack,cine
NA,Catostomus catostomus,mg_mg,21.8,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,3.0819099697950434,4.1588830833596715,3.1099998950958248,180,4.6,freshbrack,cine
NA,Catostomus commersonii,ca_mg,70,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,4.248495242049359,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,ca_mg,70,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,4.248495242049359,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,ca_mg,19.6,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.975529566236472,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,ca_mg,42,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,3.7376696182833684,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,zn_mg,0.75,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.2876820724517809,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,zn_mg,0.75,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.2876820724517809,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,zn_mg,0.3,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-1.2039728043259361,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fe_mg,1.3,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.26236426446749106,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fe_mg,1.3,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.26236426446749106,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fe_mg,0.2,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-1.6094379124341003,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fe_mg,0.4,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.916290731874155,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,protein_g,16.7,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.8154087194227095,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,protein_g,16.8,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.8213788864092133,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,protein_g,17.7,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.8735646395797834,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,protein_g,18.4,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.91235066461494,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,protein_g,16,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,whole,2.772588722239781,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,protein_g,16.9,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.8273136219290276,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,protein_g,17.1,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.8390784635086144,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fat_g,2.32,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.8415671856782185,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fat_g,2.32,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.8415671856782185,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fat_g,1.5,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.4054651081081644,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fat_g,1.5,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.4054651081081644,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fat_g,3.8,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,whole,1.33500106673234,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fat_g,1.9,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.6418538861723947,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fat_g,2.4,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,0.8754687373538999,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fapun_all_g,0.807,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.2144316107121882,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,fapun_all_g,0.807,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.2144316107121882,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,mn_mg,0.6,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.5108256237659907,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,mn_mg,0.6,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,-0.5108256237659907,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,mg_mg,30,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,3.4011973816621555,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,mg_mg,30,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,3.4011973816621555,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Catostomus commersonii,mg_mg,17.4,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),temperate,demersal,fusiform / normal,muscle,2.856470206220483,4.174387269895637,2.46,NA,4,freshbrack,cine
NA,Clupea harengus,ca_mg,57,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,4.04305126783455,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,ca_mg,57,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,4.04305126783455,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,ca_mg,50,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,3.912023005428146,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,ca_mg,20,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.995732273553991,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,ca_mg,38,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,3.6375861597263857,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,zn_mg,0.99,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.01005033585350145,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,zn_mg,0.99,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.01005033585350145,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,zn_mg,0.85,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.16251892949777494,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,zn_mg,0.701,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.355247391947547,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,zn_mg,0.8,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,-0.2231435513142097,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,fe_mg,1.1,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0.09531017980432493,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,fe_mg,1.1,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0.09531017980432493,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,fe_mg,1.1,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0.09531017980432493,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,fe_mg,1.3,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0.26236426446749106,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,fe_mg,1,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,fe_mg,1,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,0,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,protein_g,18,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.8903717578961645,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,protein_g,18,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.8903717578961645,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,protein_g,18.2,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.9014215940827497,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,protein_g,18,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.8903717578961645,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,protein_g,17.2,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,whole,2.8449093838194073,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,protein_g,18,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.8903717578961645,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
NA,Clupea harengus,fat_g,9,selective plankton feeding,mainly animals (troph. 2.8 and up),polar,benthopelagic,fusiform / normal,muscle,2.1972245773362196,3.8066624897703196,3.294999980926515,364,2.5555555555555554,brackmarine,cine
