"","unique_paper","subgroup","species_name","nutrient","concentration1","concentration","dri_per","ref_info","ref_number","Authors","Title","Publication","Volume","Number","Pages","Year","Publisher","notes"
"55","A comparison of the proximate compositions and fatty acid profiles of zander (Sander lucioperca) from two different regions and climatic conditions_Food chemistry","finfish","Sander lucioperca","protein",18.1,18.1,36.2,"Celik M., Diler A., Küçükgülmez A. (2005). A comparison of the proximate compositions and fatty acid profiles of zander (Sander lucioperca) from two different regions and climatic conditions. Food Chemistry 92: 637-641",32,"_elik, Mehmet; Diler, Abdullah; K»»kg»lmez, Ayg»l;","A comparison of the proximate compositions and fatty acid profiles of zander (Sander lucioperca) from two different regions and climatic conditions","Food chemistry","92","4","637-641",2005,"Elsevier",NA
"56","A comparison of the proximate compositions and fatty acid profiles of zander (Sander lucioperca) from two different regions and climatic conditions_Food chemistry","finfish","Sander lucioperca","protein",18.8,18.8,37.6,"Celik M., Diler A., Küçükgülmez A. (2005). A comparison of the proximate compositions and fatty acid profiles of zander (Sander lucioperca) from two different regions and climatic conditions. Food Chemistry 92: 637-641",32,"_elik, Mehmet; Diler, Abdullah; K»»kg»lmez, Ayg»l;","A comparison of the proximate compositions and fatty acid profiles of zander (Sander lucioperca) from two different regions and climatic conditions","Food chemistry","92","4","637-641",2005,"Elsevier",NA
"57","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Calappa granulata","calcium",375.9,375.9,31.325,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"58","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Calappa granulata","fat",0.64,0.64,0.914285714285714,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"59","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Calappa granulata","iron",15.63,15.63,86.8333333333333,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"60","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Calappa granulata","protein",10.78,10.78,21.56,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"61","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Eriphia verrucosa","calcium",91.7,91.7,7.64166666666667,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"62","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Eriphia verrucosa","fat",0.67,0.67,0.957142857142857,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"63","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Eriphia verrucosa","iron",3.3687,3.3687,18.715,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"64","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Eriphia verrucosa","protein",18.73,18.73,37.46,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"65","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Nephrops norvegicus","calcium",71.6,71.6,5.96666666666667,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"66","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Nephrops norvegicus","fat",1.07,1.07,1.52857142857143,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"67","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Nephrops norvegicus","iron",5.20175,5.20175,28.8986111111111,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"68","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Nephrops norvegicus","protein",20.31,20.31,40.62,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"69","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Palinurus vulgaris","calcium",55.1,55.1,4.59166666666667,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"70","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Palinurus vulgaris","fat",0.63,0.63,0.9,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"71","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Palinurus vulgaris","iron",0.932,0.932,5.17777777777778,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"72","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Palinurus vulgaris","protein",19.95,19.95,39.9,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"73","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Parapenaeus longirostris","calcium",82.1,82.1,6.84166666666667,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"74","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Parapenaeus longirostris","fat",0.95,0.95,1.35714285714286,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"75","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Parapenaeus longirostris","iron",8.2588,8.2588,45.8822222222222,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"76","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Parapenaeus longirostris","protein",19.73,19.73,39.46,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"77","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Scyllarides latus","calcium",44.2,44.2,3.68333333333333,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"78","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Scyllarides latus","fat",0.91,0.91,1.3,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
"79","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species_British Food Journal","crustacean","Scyllarides latus","iron",14.1285,14.1285,78.4916666666667,"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",147,"Ûzden, Ûzkan; Erkan, Nuray;","A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species","British Food Journal",NA,NA,NA,2011,"Emerald Group Publishing Limited",NA
