cine_id,genus_species,ca_mg,fe_mg,zn_mg,epa,dha,biblio_id,culture,culture_page_id
183,Coregonus nasus,NA,0.9,NA,NA,NA,34,Tlingit,6388
183,Coregonus nasus,NA,0.9,NA,NA,NA,34,Cree,6388
183,Coregonus nasus,NA,0.9,NA,NA,NA,34,Montagnais-Naskapi,6388
183,Coregonus nasus,NA,0.9,NA,NA,NA,34,Micmac,6388
190,Crassostrea virginica,NA,NA,NA,0.11,0.09,55,Tlingit,6507
190,Crassostrea virginica,NA,NA,NA,0.11,0.09,55,Nootkan,6507
190,Crassostrea virginica,NA,NA,NA,0.11,0.09,55,Cree,6507
190,Crassostrea virginica,NA,NA,NA,0.11,0.09,55,Abenaki,6507
190,Crassostrea virginica,NA,NA,NA,0.11,0.09,55,Micmac,6507
190,Crassostrea virginica,NA,NA,NA,0.11,0.09,55,Wampanoag,6507
191,Crassostrea virginica,61,7.65,82.5,NA,NA,65,Tlingit,6507
191,Crassostrea virginica,61,7.65,82.5,NA,NA,65,Nootkan,6507
191,Crassostrea virginica,61,7.65,82.5,NA,NA,65,Cree,6507
191,Crassostrea virginica,61,7.65,82.5,NA,NA,65,Abenaki,6507
191,Crassostrea virginica,61,7.65,82.5,NA,NA,65,Micmac,6507
191,Crassostrea virginica,61,7.65,82.5,NA,NA,65,Wampanoag,6507
203,Cyprinus carpio,37,1.25,4.7,NA,NA,27,Central Salish,6408
203,Cyprinus carpio,37,1.25,4.7,NA,NA,27,Nootkan,6408
210,Dallia pectoralis,236,4.6,NA,NA,NA,34,Yupik,6413
211,Dallia pectoralis,880,NA,NA,NA,NA,11,Yupik,6413
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Inuit-Inupiaq,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Yupik,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Bella Coola,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Central Salish,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Tsimshian,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Haida,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Tlingit,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Kwakiutl,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Nootkan,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Cree,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Montagnais-Naskapi,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Abenaki,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Micmac,6432
214,Eleginus gracilis,6,3.8,NA,NA,NA,34,Wampanoag,6432
217,Engraulidae,150,1.53,0.88,NA,NA,27,Nootkan,6445
218,Engraulidae,2150,NA,NA,NA,NA,27,Nootkan,6445
221,Ensis directus,50,11,6.32,NA,NA,27,Inuit-Inupiaq,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Bella Coola,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Tsimshian,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Haida,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Tlingit,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Kwakiutl,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Nootkan,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Abenaki,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Micmac,6504
221,Ensis directus,50,11,6.32,NA,NA,27,Wampanoag,6504
223,Enteroctopus dofleini,24,5.3,NA,NA,NA,19,Bella Coola,6527
223,Enteroctopus dofleini,24,5.3,NA,NA,NA,19,Tsimshian,6527
223,Enteroctopus dofleini,24,5.3,NA,NA,NA,19,Kwakiutl,6527
223,Enteroctopus dofleini,24,5.3,NA,NA,NA,19,Nootkan,6527
232,Esox lucius,NA,0.55,NA,NA,NA,34,Inuit-Inupiaq,6404
232,Esox lucius,NA,0.55,NA,NA,NA,34,Yupik,6404
232,Esox lucius,NA,0.55,NA,NA,NA,34,Tlingit,6404
232,Esox lucius,NA,0.55,NA,NA,NA,34,Cree,6404
232,Esox lucius,NA,0.55,NA,NA,NA,34,Montagnais-Naskapi,6404
233,Esox lucius,19.894,0.217,0.581,NA,NA,44,Inuit-Inupiaq,6404
233,Esox lucius,19.894,0.217,0.581,NA,NA,44,Yupik,6404
233,Esox lucius,19.894,0.217,0.581,NA,NA,44,Tlingit,6404
233,Esox lucius,19.894,0.217,0.581,NA,NA,44,Cree,6404
233,Esox lucius,19.894,0.217,0.581,NA,NA,44,Montagnais-Naskapi,6404
236,Esox lucius,NA,NA,NA,0.044,0.217,59,Inuit-Inupiaq,6404
236,Esox lucius,NA,NA,NA,0.044,0.217,59,Yupik,6404
236,Esox lucius,NA,NA,NA,0.044,0.217,59,Tlingit,6404
236,Esox lucius,NA,NA,NA,0.044,0.217,59,Cree,6404
236,Esox lucius,NA,NA,NA,0.044,0.217,59,Montagnais-Naskapi,6404
239,Esox lucius,259,0.47,1.11,NA,NA,27,Inuit-Inupiaq,6404
239,Esox lucius,259,0.47,1.11,NA,NA,27,Yupik,6404
239,Esox lucius,259,0.47,1.11,NA,NA,27,Tlingit,6404
239,Esox lucius,259,0.47,1.11,NA,NA,27,Cree,6404
239,Esox lucius,259,0.47,1.11,NA,NA,27,Montagnais-Naskapi,6404
240,Esox lucius,32.6,0.2,0.4,0.044,0.165,2,Inuit-Inupiaq,6404
240,Esox lucius,32.6,0.2,0.4,0.044,0.165,2,Yupik,6404
240,Esox lucius,32.6,0.2,0.4,0.044,0.165,2,Tlingit,6404
240,Esox lucius,32.6,0.2,0.4,0.044,0.165,2,Cree,6404
240,Esox lucius,32.6,0.2,0.4,0.044,0.165,2,Montagnais-Naskapi,6404
252,Esox spp.,80,NA,NA,NA,NA,11,Inuit-Inupiaq,6404
252,Esox spp.,80,NA,NA,NA,NA,11,Yupik,6404
252,Esox spp.,80,NA,NA,NA,NA,11,Tlingit,6404
252,Esox spp.,80,NA,NA,NA,NA,11,Cree,6404
252,Esox spp.,80,NA,NA,NA,NA,11,Montagnais-Naskapi,6404
254,Esox spp.,62,NA,NA,NA,NA,11,Inuit-Inupiaq,6404
254,Esox spp.,62,NA,NA,NA,NA,11,Yupik,6404
254,Esox spp.,62,NA,NA,NA,NA,11,Tlingit,6404
254,Esox spp.,62,NA,NA,NA,NA,11,Cree,6404
254,Esox spp.,62,NA,NA,NA,NA,11,Montagnais-Naskapi,6404
256,Esox spp.,28,NA,NA,NA,NA,11,Inuit-Inupiaq,6404
256,Esox spp.,28,NA,NA,NA,NA,11,Yupik,6404
256,Esox spp.,28,NA,NA,NA,NA,11,Tlingit,6404
256,Esox spp.,28,NA,NA,NA,NA,11,Cree,6404
256,Esox spp.,28,NA,NA,NA,NA,11,Montagnais-Naskapi,6404
259,Esox spp.,40,0.59,NA,NA,NA,27,Inuit-Inupiaq,6404
259,Esox spp.,40,0.59,NA,NA,NA,27,Yupik,6404
259,Esox spp.,40,0.59,NA,NA,NA,27,Tlingit,6404
259,Esox spp.,40,0.59,NA,NA,NA,27,Cree,6404
259,Esox spp.,40,0.59,NA,NA,NA,27,Montagnais-Naskapi,6404
262,Gadidae,30,NA,0.793,NA,NA,27,Inuit-Inupiaq,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Yupik,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Bella Coola,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Central Salish,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Tsimshian,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Haida,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Tlingit,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Kwakiutl,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Nootkan,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Cree,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Montagnais-Naskapi,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Abenaki,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Micmac,6432
262,Gadidae,30,NA,0.793,NA,NA,27,Wampanoag,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Inuit-Inupiaq,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Yupik,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Bella Coola,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Central Salish,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Tsimshian,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Haida,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Tlingit,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Kwakiutl,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Nootkan,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Cree,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Montagnais-Naskapi,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Abenaki,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Micmac,6432
266,Gadiformes,NA,NA,NA,0.08,0.23,55,Wampanoag,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Inuit-Inupiaq,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Yupik,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Bella Coola,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Central Salish,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Tsimshian,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Haida,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Tlingit,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Kwakiutl,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Nootkan,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Cree,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Montagnais-Naskapi,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Abenaki,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Micmac,6432
270,Gadiformes,15,0.478,1.05,NA,NA,27,Wampanoag,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Inuit-Inupiaq,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Yupik,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Bella Coola,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Central Salish,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Tsimshian,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Haida,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Tlingit,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Kwakiutl,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Nootkan,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Cree,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Montagnais-Naskapi,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Abenaki,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Micmac,6432
283,Gadus morhua,NA,NA,NA,0.08,0.23,55,Wampanoag,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Inuit-Inupiaq,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Yupik,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Bella Coola,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Central Salish,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Tsimshian,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Haida,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Tlingit,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Kwakiutl,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Nootkan,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Cree,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Montagnais-Naskapi,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Abenaki,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Micmac,6432
284,Gadus morhua,NA,NA,NA,0.087,0.195,59,Wampanoag,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Inuit-Inupiaq,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Yupik,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Bella Coola,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Central Salish,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Tsimshian,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Haida,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Tlingit,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Kwakiutl,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Nootkan,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Cree,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Montagnais-Naskapi,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Abenaki,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Micmac,6432
288,Gadus morhua,16,1.75,0.589,NA,NA,27,Wampanoag,6432
311,Haliotididae,34,2.06,1.42,NA,NA,27,Bella Coola,6510
311,Haliotididae,34,2.06,1.42,NA,NA,27,Tsimshian,6510
311,Haliotididae,34,2.06,1.42,NA,NA,27,Haida,6510
311,Haliotididae,34,2.06,1.42,NA,NA,27,Tlingit,6510
311,Haliotididae,34,2.06,1.42,NA,NA,27,Nootkan,6510
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Inuit-Inupiaq,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Yupik,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Bella Coola,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Central Salish,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Tsimshian,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Tlingit,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Kwakiutl,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Nootkan,6433
312,Hexagrammos spp.,12,1,NA,NA,NA,27,Cree,6433
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Inuit-Inupiaq,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Yupik,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Bella Coola,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Central Salish,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Tsimshian,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Haida,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Tlingit,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Kwakiutl,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Nootkan,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Abenaki,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Micmac,6152
313,Hippoglossinae,NA,NA,NA,0.16,0.22,55,Wampanoag,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Inuit-Inupiaq,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Yupik,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Bella Coola,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Central Salish,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Tsimshian,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Haida,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Tlingit,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Kwakiutl,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Nootkan,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Abenaki,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Micmac,6152
318,Hippoglossinae,19,1,NA,NA,NA,27,Wampanoag,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Inuit-Inupiaq,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Yupik,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Bella Coola,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Central Salish,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Tsimshian,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Haida,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Tlingit,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Kwakiutl,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Nootkan,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Abenaki,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Micmac,6152
325,Hippoglossus hippoglossus,NA,NA,NA,0.16,0.22,55,Wampanoag,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Inuit-Inupiaq,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Yupik,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Bella Coola,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Central Salish,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Tsimshian,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Haida,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Tlingit,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Kwakiutl,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Nootkan,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Abenaki,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Micmac,6152
333,Hippoglossus stenolepis,22,0.09,0.08,NA,NA,27,Wampanoag,6152
337,Homarus americanus,NA,NA,NA,0.24,0.12,55,Abenaki,6520
337,Homarus americanus,NA,NA,NA,0.24,0.12,55,Micmac,6520
337,Homarus americanus,NA,NA,NA,0.24,0.12,55,Wampanoag,6520
344,Hypomesus olidus,750,NA,NA,NA,NA,27,Yupik,6418
345,Hypomesus olidus,NA,5,NA,NA,NA,27,Yupik,6418
351,Ictaluridae,225,1.58,NA,NA,NA,27,Montagnais-Naskapi,6410
356,Ictalurus punctatus,46,NA,0.83,NA,NA,27,Montagnais-Naskapi,6410
359,Illex illecebrosus,NA,NA,NA,0.27,0.64,55,Inuit-Inupiaq,6528
359,Illex illecebrosus,NA,NA,NA,0.27,0.64,55,Tlingit,6528
359,Illex illecebrosus,NA,NA,NA,0.27,0.64,55,Kwakiutl,6528
359,Illex illecebrosus,NA,NA,NA,0.27,0.64,55,Micmac,6528
359,Illex illecebrosus,NA,NA,NA,0.27,0.64,55,Wampanoag,6528
361,Katharina turnicata,121,16,NA,NA,NA,19,Yupik,6548
361,Katharina turnicata,121,16,NA,NA,NA,19,Bella Coola,6548
361,Katharina turnicata,121,16,NA,NA,NA,19,Tsimshian,6548
361,Katharina turnicata,121,16,NA,NA,NA,19,Haida,6548
361,Katharina turnicata,121,16,NA,NA,NA,19,Tlingit,6548
361,Katharina turnicata,121,16,NA,NA,NA,19,Kwakiutl,6548
361,Katharina turnicata,121,16,NA,NA,NA,19,Nootkan,6548
371,Littorina littorea,NA,1.51,NA,NA,NA,27,Kwakiutl,6512
371,Littorina littorea,NA,1.51,NA,NA,NA,27,Nootkan,6512
371,Littorina littorea,NA,1.51,NA,NA,NA,27,Wampanoag,6512
378,Lota lota,NA,0.6,NA,NA,NA,34,Inuit-Inupiaq,6405
378,Lota lota,NA,0.6,NA,NA,NA,34,Tlingit,6405
378,Lota lota,NA,0.6,NA,NA,NA,34,Cree,6405
383,Lota lota,NA,NA,NA,0.063,0.135,59,Inuit-Inupiaq,6405
383,Lota lota,NA,NA,NA,0.063,0.135,59,Tlingit,6405
383,Lota lota,NA,NA,NA,0.063,0.135,59,Cree,6405
394,Lota lota,NA,NA,NA,0.484,0.773,59,Inuit-Inupiaq,6405
394,Lota lota,NA,NA,NA,0.484,0.773,59,Tlingit,6405
394,Lota lota,NA,NA,NA,0.484,0.773,59,Cree,6405
399,Lota lota,NA,NA,NA,0.673,1.14,59,Inuit-Inupiaq,6405
399,Lota lota,NA,NA,NA,0.673,1.14,59,Tlingit,6405
399,Lota lota,NA,NA,NA,0.673,1.14,59,Cree,6405
408,Mallotus villosus,NA,NA,NA,0.65,0.2,55,Inuit-Inupiaq,6439
408,Mallotus villosus,NA,NA,NA,0.65,0.2,55,Central Salish,6439
408,Mallotus villosus,NA,NA,NA,0.65,0.2,55,Tlingit,6439
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Inuit-Inupiaq,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Yupik,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Bella Coola,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Central Salish,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Tsimshian,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Haida,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Tlingit,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Kwakiutl,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Nootkan,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Cree,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Montagnais-Naskapi,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Abenaki,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Micmac,6432
411,Melanogrammus aeglefinus,27,0.679,0.788,NA,NA,27,Wampanoag,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Inuit-Inupiaq,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Yupik,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Bella Coola,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Central Salish,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Tsimshian,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Haida,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Tlingit,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Kwakiutl,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Nootkan,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Cree,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Montagnais-Naskapi,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Abenaki,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Micmac,6432
417,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Wampanoag,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Inuit-Inupiaq,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Yupik,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Bella Coola,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Central Salish,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Tsimshian,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Haida,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Tlingit,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Kwakiutl,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Nootkan,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Cree,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Montagnais-Naskapi,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Abenaki,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Micmac,6432
419,Melanogrammus aeglefinus,NA,NA,NA,0.07,0.14,55,Wampanoag,6432
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Inuit-Inupiaq,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Bella Coola,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Tsimshian,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Haida,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Tlingit,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Kwakiutl,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Nootkan,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Abenaki,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Micmac,6504
428,Mercenaria mercenaria ,NA,NA,NA,0.09,0.08,55,Wampanoag,6504
433,Merluccius productus,46,NA,NA,NA,NA,27,Inuit-Inupiaq,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Yupik,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Bella Coola,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Central Salish,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Tsimshian,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Haida,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Tlingit,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Kwakiutl,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Nootkan,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Cree,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Montagnais-Naskapi,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Abenaki,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Micmac,6432
433,Merluccius productus,46,NA,NA,NA,NA,27,Wampanoag,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Inuit-Inupiaq,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Yupik,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Bella Coola,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Central Salish,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Tsimshian,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Haida,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Tlingit,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Kwakiutl,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Nootkan,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Cree,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Montagnais-Naskapi,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Abenaki,6432
436,Merluccius spp.,NA,NA,NA,0.05,0.22,55,Micmac,6432
